,OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,staid,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName,datetime,ValueAndUnits,agency_cd,station_nm,site_tp_cd,lat_va,long_va,dec_lat_va,dec_long_va,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no
1858,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Acidity, (H+)",Total,3e-05,mg/l,,Accepted,,Actual,,,,,,,p00191,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2021-04-21 18:10:00,3e-05 mg/l,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1859,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Oxygen,Dissolved,2.4,mg/l,,Accepted,,Actual,,,,,,,p00300,,,,,,LUMIN,USGS,"Diss oxygen, luminescence sensor",ASTM,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2021-04-21 18:10:00,2.4 mg/l,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1860,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Oxygen,Dissolved,26.0,% saturatn,,Accepted,,Actual,,,,,,,p00301,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2021-04-21 18:10:00,26.0 % saturatn,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1861,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,pH,Total,7.6,std units,,Accepted,,Actual,,,,,,,p00400,,,,,,PROBE,USGS,"pH, field, electrometric","USGS National Field Manual, Chapter A6.4",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2021-04-21 18:10:00,7.6 std units,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1862,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,pH,Total,8.4,std units,,Accepted,,Actual,,,,,,,p00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363","USGS-National Water Quality Lab, Denver, CO",2021-05-05,,Lower Reporting Limit,0.1,std units,,NWIS,2021-04-21 18:10:00,8.4 std units,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1877,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Magnesium,Dissolved,6.76,mg/l,,Accepted,,Actual,,,,,,,p00925,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2021-06-02,,Detection limit by DQCALC,0.01,mg/l,,NWIS,2021-04-21 18:10:00,6.76 mg/l,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1863,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Carbon dioxide,Total,6.8,mg/l,,Accepted,,Actual,,,,,,,p00405,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2021-04-21 18:10:00,6.8 mg/l,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1866,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Not Detected,Organic Nitrogen,Dissolved,,,,Accepted,,Actual,,,,,,,p00607,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.08,mg/l,,NWIS,2021-04-21 18:10:00,No Value,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1867,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Not Detected,Ammonia and ammonium,Dissolved,,,,Accepted,,Actual,,,,,,,p00608,,,,,,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2021-05-07,,Detection limit by DQCALC,0.02,mg/l as N,,NWIS,2021-04-21 18:10:00,No Value,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1868,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Not Detected,Nitrite,Dissolved,,,,Accepted,,Actual,,,,,,,p00613,,,,,,DZ001,USGS,"Nitrite, wf, DA, diazo",,"USGS-National Water Quality Lab, Denver, CO",2021-05-07,,Detection limit by DQCALC,0.001,mg/l as N,,NWIS,2021-04-21 18:10:00,No Value,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1869,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Not Detected,Nitrate,Dissolved,,,,Accepted,,Actual,,,,,,,p00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.04,mg/l as N,,NWIS,2021-04-21 18:10:00,No Value,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1870,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Not Detected,Inorganic nitrogen (nitrate and nitrite),Dissolved,,,,Accepted,,Actual,,,,,,,p00631,,,,,,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2021-05-10,,Detection limit by DQCALC,0.04,mg/l as N,,NWIS,2021-04-21 18:10:00,No Value,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1871,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Orthophosphate,Dissolved,0.032,mg/l asPO4,,Accepted,,Actual,,,,,,,p00660,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2021-04-21 18:10:00,0.032 mg/l asPO4,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1872,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Orthophosphate,Dissolved,0.011,mg/l as P,,Accepted,,Actual,,,,,,,p00671,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2021-05-07,,Detection limit by DQCALC,0.004,mg/l as P,,NWIS,2021-04-21 18:10:00,0.011 mg/l as P,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1873,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Organic carbon,Dissolved,0.43,mg/l,,Accepted,,Actual,,,,,,,p00681,,,,,,CMB15,USGS,"DOC, wf, 0.45 um cap, combust IR",USGS NWQL Rapi-Note 17-21,"USGS-National Water Quality Lab, Denver, CO",2021-05-03,below the reporting level but at or above the detection level,Blank-adjusted method detect limit,0.23,mg/l,,NWIS,2021-04-21 18:10:00,0.43 mg/l,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1874,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Hardness, Ca, Mg",,142.0,mg/l CaCO3,,Accepted,,Actual,,,,,,,p00900,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2021-04-21 18:10:00,142.0 mg/l CaCO3,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1875,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Hardness, non-carbonate",Dissolved,4.0,mg/l CaCO3,,Accepted,,Actual,,,,,,,p00904,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2021-04-21 18:10:00,4.0 mg/l CaCO3,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1864,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Carbonate,Dissolved,0.4,mg/l,,Accepted,,Actual,,,,,,,p00452,,,,,,ASM01,USGS,"Alkalinity, IPT, Hach, ASM","Rounds, 2007, Alkalinity calculation methods",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2021-04-21 18:10:00,0.4 mg/l,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1903,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Depth to water level below land surface,,56.4,ft,,Accepted,,Actual,,,,,,,p72019,,,,,,WLETP,USGS,"GW level, electric tape",USGS GWPD 4--Water-level meas. using an elec. tape,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2021-04-21 18:10:00,56.4 ft,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1855,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Barometric pressure,,603.0,mm/Hg,,Accepted,,Actual,,,,,,,p00025,,,,,,BAROM,USGS,"Atmospheric pressure, barometer",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2021-04-21 18:10:00,603.0 mm/Hg,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1904,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100147,Sample-Routine,Water,Groundwater,2021-04-21,18:10:00,MDT,,,,58.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443403,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Specific conductance,Total,296.0,uS/cm @25C,,Accepted,,Actual,,,25 deg C,,,,p90095,,,,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461","USGS-National Water Quality Lab, Denver, CO",2021-05-05,,Lower Reporting Limit,5.0,uS/cm @25C,,NWIS,2021-04-21 18:10:00,296.0 uS/cm @25C,USGS,42-116-14cbc06 JH-1.5R,GW,433604.25,1104433.58,43.60118056,-110.7426611,G,S,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.4,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20111019.0,20111019,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,64.0,65.0,D,DEF00
1189,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100146,Sample-Routine,Water,Groundwater,2021-04-22,10:40:00,MDT,,,,84.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443402,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Depth to water level below land surface,,56.57,ft,,Accepted,,Actual,,,,,,,p72019,,,,,,WLETP,USGS,"GW level, electric tape",USGS GWPD 4--Water-level meas. using an elec. tape,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2021-04-22 10:40:00,56.57 ft,USGS,42-116-14cbc04 JH-1.5D,GW,433604.2,1104433.5,43.60116667,-110.7426389,G,5,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.25,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20100915.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,94.45,95.0,S,8664DEF00
1166,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02100146,Sample-Routine,Water,Groundwater,2021-04-22,10:40:00,MDT,,,,84.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433604110443402,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Magnesium,Dissolved,6.64,mg/l,,Accepted,,Actual,,,,,,,p00925,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2021-06-02,,Detection limit by DQCALC,0.01,mg/l,,NWIS,2021-04-22 10:40:00,6.64 mg/l,USGS,42-116-14cbc04 JH-1.5D,GW,433604.2,1104433.5,43.60116667,-110.7426389,G,5,NAD83,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6415.25,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20100915.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,94.45,95.0,S,8664DEF00
